name,highway,segments,length_km,predicted_risk,risk_low,risk_high,priority_score,severity,prevented_incidents_min,prevented_incidents_max,recommended_action,reported_crime
['Twist Road' 'Wick Road'],residential,2,0.5251041122164024,7.1,0.8995158278497735,1.480336678412156,0,low,0,0,add_lighting,4.0
['Tustin Street'],tertiary,14,1.6773565241817283,33.628571428571426,2.7130705334052396,4.39773766056521,0,moderate,0,0,add_lighting,118.0
['Tuscany Drive'],residential,4,0.482261437055059,23.75,2.285573814162059,2.9277128323728885,0,low,0,0,add_lighting,12.0
['Turton Drive'],residential,2,0.6022190763892362,19.5,1.9626449478486996,2.429812452743536,0,low,0,0,add_lighting,10.0
['Turnstone Place'],residential,1,0.147648480172868,4.2,0.6611796425860641,1.2538558175775294,0,low,0,0,add_lighting,1.0
['Turnstone Place' 'Island Avenue'],residential,2,0.5156534157478242,18.6,1.8670078211495376,2.397719573647229,0,low,0,0,add_lighting,8.0
['Turner Street'],residential,16,1.679326513177009,61.7875,5.996820175024046,7.990038443084182,0,high,0,0,add_lighting_and_booth,253.0
['Turner Street' 'North Patton Street'],residential,1,0.1418498900504765,40.9,3.813047956719359,4.357254138307871,0,moderate,0,0,add_lighting_and_booth,9.0
['Venus Place'],residential,3,0.4050982977839734,15.766666666666666,1.4787968892800711,2.3182386706250204,0,low,0,0,add_lighting,15.0
['Vaux Street'],residential,24,2.033648009244781,58.175000000000004,5.49784759072016,7.284415066434991,0,high,0,0,add_lighting_and_booth,160.0
['Vassar Street' 'Cresson Street'],residential,1,0.2057442390716207,43.5,4.012637228119333,4.648795297540772,0,moderate,0,0,add_lighting_and_booth,16.0
['Vare Avenue'],tertiary,22,2.025274323600896,45.445454545454545,4.227745204082048,6.05751822988075,0,high,0,0,add_lighting,126.0
['Vandike Street'],residential,25,3.691553231169813,35.66,3.3179193939390057,4.091764410853145,0,moderate,0,0,add_lighting,831.0
['Vandike Street' 'Orchard Street'],residential,2,0.49911316621616,30.799999999999997,2.7664444984812206,3.575792310147456,0,low,0,0,add_lighting,44.0
['Van Kirk Street'],residential,92,7.791165728163368,45.6,4.108757515295848,5.425673903574832,0,high,0,0,add_lighting_and_booth,1906.0
['Valley View Road'],residential,2,0.37367728490542707,4.85,0.9326467226419461,1.0542324045244196,0,low,0,0,add_lighting,2.0
['Valley Street'],residential,8,0.7653315918168263,32.55,2.9920585056828175,3.846267118420115,0,moderate,0,0,add_lighting,79.0
['Valley Green Road'],unclassified,4,2.2587722707339095,9.875,1.0212669901107412,1.813576733847076,0,low,0,0,add_lighting,672.0
['Valley Green Court'],residential,2,0.389967582317025,45.150000000000006,4.005582888373325,4.97438510249936,0,moderate,0,0,add_lighting_and_booth,12.0
['Valley Forge Place'],residential,4,0.23728524964408362,29.0,2.0105148247176494,4.6077487286716625,0,moderate,0,0,add_lighting,10.0
['Utah Street'],residential,1,0.1371225591501376,43.9,3.789714177871198,4.97163210821727,0,moderate,0,0,add_lighting_and_booth,16.0
['Upland Way'],residential,28,3.4461606114031036,25.45,2.187763622264434,3.352178820865094,0,moderate,0,0,add_lighting,418.0
['Upland Street'],residential,18,2.1725208009892136,34.666666666666664,3.3708381669538627,4.194772784506095,0,high,0,0,add_lighting,356.0
['Unruh Avenue'],residential,81,9.81919937513381,48.92962962962963,4.573092388692237,5.739157110539557,0,high,0,0,add_lighting_and_booth,1953.0
['Violet Drive'],residential,2,0.5538108602331402,16.5,1.5362401332413558,2.4282737117790707,0,low,0,0,add_lighting,20.0
['Vinton Road'],residential,4,0.7397624465253422,16.475,1.654863417788378,2.270507778188257,0,low,0,0,add_lighting,38.0
['Vinton Road' 'Orion Road'],residential,2,0.5181476060153268,8.850000000000001,1.066058719066934,1.5539095267796375,0,low,0,0,add_lighting,18.0
['Vineyard Street'],residential,3,0.2463233577389634,71.93333333333334,7.470133631212946,8.46933280526129,0,high,0,0,add_patrols,44.0
['Vine Street Expressway'],motorway,16,6.649124148934467,4.15625,0.6268484729143422,1.028003834373848,0,low,0,0,add_lighting,13.0
['Village Lane'],residential,4,0.29467490335954233,17.225,1.6182782828722988,2.425567656401107,0,low,0,0,add_lighting,14.0
['Victoria Street'],residential,2,0.1422401955314476,66.15,6.235250966549652,7.802224039427399,0,moderate,0,0,add_lighting_and_booth,42.0
['Vici Street'],residential,1,0.0621361008024114,63.4,5.746569887151254,7.515926369949248,0,moderate,0,0,add_lighting_and_booth,28.0
['Vicaris Street'],residential,11,0.9842810544622791,23.6,2.174236028388449,3.046769110375976,0,moderate,0,0,add_lighting,131.0
['Vestry Circle'],residential,2,0.1395550192470988,7.75,0.9223693696895738,1.558516995515822,0,low,0,0,add_lighting,0.0
['Veronica Lane'],residential,4,0.3156035303935804,4.05,0.6159950527501221,1.1029036520094184,0,low,0,0,add_lighting,2.0
['Veronica Lane' 'Wildflower Way'],residential,2,0.3698538164345608,6.0,0.7646858345959369,1.4700432455879706,0,low,0,0,add_lighting,2.0
['Verona Drive' 'Davinci Drive'],residential,2,0.4738398209008286,22.700000000000003,1.5204552861993403,3.705008246507247,0,low,0,0,add_lighting,48.0
['Vernon Road'],residential,56,4.914358988916003,11.450000000000001,1.1488328870410436,1.9776389434562784,0,moderate,0,0,add_lighting,784.0
['Vermeer Place'],residential,1,0.1155562866322552,4.1,0.7180919940838077,1.1665414608018954,0,low,0,0,add_lighting,5.0
['Verbena Avenue'],residential,2,0.4494294528314589,8.1,1.0321316708709682,1.4735252526530598,0,low,0,0,add_lighting,10.0
['Walker Street' 'Enfield Avenue'],residential,2,0.2198968139102046,15.45,1.5376726048134999,2.224572669920806,0,low,0,0,add_lighting,4.0
['Wales Place'],residential,2,0.2571076731196519,5.800000000000001,0.9886201473312005,1.1563117279672601,0,low,0,0,add_lighting,6.0
['Walden Street'],residential,2,0.274510865213695,63.3,6.128112553156705,7.040228050839302,0,moderate,0,0,add_lighting_and_booth,54.0
['Waldemire Place'],residential,2,0.17650511828904,12.85,0.9508206211709066,2.5560921857737937,0,low,0,0,add_lighting,6.0
['Waldemire Drive'],residential,28,4.128642195985292,17.289285714285715,1.7042931516360955,2.339013517965135,0,low,0,0,add_lighting,280.0
['Wakeling Street'],residential,32,3.6955938984566177,44.021875,4.181697062471669,5.408152573656049,0,high,0,0,add_lighting,1086.0
['Wakefield Street'],residential,27,1.938235995743096,57.65925925925926,5.531405245402168,6.881864668770565,0,high,0,0,add_lighting_and_booth,705.0
['Wagner Avenue'],residential,30,2.7576344997474127,42.769999999999996,3.6288411083175034,5.406084006537527,0,high,0,0,add_lighting_and_booth,502.0
['Wagner Avenue' 'North 16th Street'],residential,2,0.37905096956545,54.849999999999994,5.122162423171828,5.786732641222696,0,moderate,0,0,add_lighting_and_booth,44.0
['Wadsworth Avenue'],secondary,29,3.1032078807652894,32.668965517241375,2.7707364510650723,4.208848137488617,0,moderate,0,0,add_lighting,533.0
['Wade Street'],residential,2,0.1779605375182196,79.55,8.244892983730049,10.39378075205553,0,high,0,0,add_patrols,26.0
['Vollmer Street'],residential,1,0.1426214897672104,42.8,3.839253945060774,4.699763169043229,0,moderate,0,0,add_lighting_and_booth,11.0
['Voits Lane'],residential,2,0.1790934148050184,6.0,0.8910153144689139,1.2870528270852977,0,low,0,0,add_lighting,42.0
['Vista Street'],residential,22,3.5796158561045295,24.44545454545454,2.154411584399955,3.2385022540056,0,moderate,0,0,add_lighting,374.0
['Vista Street' 'Pennway Street'],residential,1,0.2656913120870922,6.3,0.7705898900221315,1.51724093241097,0,low,0,0,add_lighting,15.0
['Virginian Road'],residential,1,0.1666279155201116,19.1,1.9119887289294688,2.423271492000929,0,low,0,0,add_lighting,18.0
['Allen Street'],residential,1,0.6262764398117755,8.1,1.0044396284565456,1.5069958537524166,0,low,0,0,add_lighting,0.0
['Alicia Street'],residential,15,1.9582308620271143,20.533333333333335,1.9087727506653611,2.7310853765209546,0,low,0,0,add_lighting,58.0
['Alicia Street' 'Millwood Road'],residential,2,0.5983545372587002,6.25,0.8904605305062858,1.3585332539887662,0,low,0,0,add_lighting,12.0
['Alicia Street' 'Ferndale Street' 'Dunmore Road'],residential,2,0.7981968754076313,4.85,0.9129190450067902,1.0756370674345859,0,low,0,0,add_lighting,32.0
['Algon Avenue' 'Benner Street'],residential,2,0.8510746830733792,27.25,2.4398694480945995,3.2291718612946383,0,low,0,0,add_lighting,86.0
['Algard Street'],residential,11,1.72547246986966,26.645454545454548,2.413379017892745,3.243364083311189,0,moderate,0,0,add_lighting,150.0
['Warden Drive'],residential,10,1.309644043051302,30.24,2.6934951602445336,3.8900849808689046,0,moderate,0,0,add_lighting,50.0
['Walter Street'],residential,1,0.1220677758399112,31.5,2.874576943819225,3.601416257456245,0,low,0,0,add_lighting,12.0
['Walnut Park Drive'],residential,1,0.338347131523272,17.9,1.9153358069772493,2.2100863633913104,0,low,0,0,add_lighting,31.0
['Walnut Lane'],residential,10,1.3921376608176146,25.419999999999998,2.0248476570547362,3.532404375889514,0,moderate,0,0,add_lighting,266.0
['Walnut Hill Street'],residential,9,1.4237723456277298,28.43333333333333,2.606573389870477,3.3749547748046718,0,moderate,0,0,add_lighting,142.0
['Waln Street'],residential,3,0.281873967739666,30.600000000000005,2.577219390365261,3.847496472823193,0,moderate,0,0,add_lighting,39.0
['Walley Avenue'],residential,20,2.565081398512125,27.79,2.532160922728746,3.5714051323872043,0,high,0,0,add_lighting,44.0
['Wallace Street'],residential,43,4.527359563253243,62.04418604651163,5.919169807753406,8.190807249793405,0,severe,0,0,add_lighting_and_booth,1545.0
['Wallace Place'],residential,4,0.2326025146207132,46.875,4.439031824063757,6.0998621820903445,0,high,0,0,add_lighting,2.0
['Walker Street'],residential,54,5.780102843580331,34.16111111111111,3.162039097743259,4.228473341727668,0,high,0,0,add_lighting,850.0
['Warren Street'],residential,22,2.0046915328753525,58.809090909090905,5.556254316140059,7.253183969764041,0,high,0,0,add_lighting_and_booth,293.0
['Warnock Street'],residential,3,0.22643448697817292,79.39999999999999,8.271589312288555,10.966005759627263,0,high,0,0,add_patrols,77.0
['Warnock Place'],living_street,4,0.2719260417349008,18.7,1.699369578978747,2.627861432306923,0,low,0,0,add_lighting,2.0
['Waring Street'],residential,8,0.730753507162607,3.05,0.6932413918623848,0.949236907305244,0,low,0,0,add_lighting,16.0
['Waring Street' 'Jeanes Street' 'Halstead Street'],residential,1,0.3704235626400133,3.2,0.6893026653249037,0.9895696579425756,0,low,0,0,add_lighting,12.0
['Warfield Street' 'Warfield Avenue'],tertiary,2,1.4175134947872619,19.0,1.4556211101133716,3.039862089794385,0,low,0,0,add_lighting,30.0
['Warfield Place'],residential,6,0.369983411930003,34.833333333333336,2.640332709275098,4.79984287917467,0,moderate,0,0,add_lighting_and_booth,16.0
['Almond Street' 'Moyer Street'],residential,1,0.1342947827456983,46.6,4.361623273224226,4.882593119307478,0,moderate,0,0,add_lighting_and_booth,13.0
['Almond Street' 'East Juniata Street'],residential,2,0.3397702936381772,20.15,1.4774373563079528,3.23311892084313,0,low,0,0,add_lighting,10.0
['Almatt Terrace'],residential,2,0.0876689334817548,11.149999999999999,1.100985090628686,1.9330353649482421,0,low,0,0,add_lighting,2.0
['Almatt Place'],residential,2,0.1622859803392968,3.1,0.5720425572199459,1.117762932643735,0,low,0,0,add_lighting,0.0
['Almatt Drive'],residential,4,0.25709305589600184,14.025,1.5210460404938835,1.9812622176338541,0,low,0,0,add_lighting,2.0
['Alma Street'],residential,8,1.3321463218319245,26.2875,2.348958105512261,3.308216595049534,0,moderate,0,0,add_lighting,152.0
['Allman Street'],residential,6,0.5742571562330065,38.11666666666667,3.6296844729509963,4.8156098705606505,0,high,0,0,add_lighting,114.0
['Allens Place'],residential,4,0.2154471741023666,29.349999999999998,2.794375900657111,3.5311416855123863,0,moderate,0,0,add_lighting,4.0
['Allengrove Street'],residential,14,2.350154504735282,32.392857142857146,3.0428569068570934,3.9403380537392465,0,high,0,0,add_lighting,233.0
['Webb Street'],residential,10,1.2602464924993708,36.2,3.3645144138165,4.041235361617091,0,moderate,0,0,add_lighting,96.0
['Weaver Street'],residential,6,0.5712510428823501,17.733333333333334,1.6216498923778213,2.5533509654710524,0,low,0,0,add_lighting,26.0
['Weatham Street'],residential,2,0.1429897802439938,27.35,2.4328534678243265,3.267812787744026,0,low,0,0,add_lighting,2.0
['Wayside Road'],residential,2,0.6562468209377578,3.0,0.6861967582628776,0.949563215982986,0,low,0,0,add_lighting,4.0
['Wayside Road' 'Bernita Drive'],residential,2,1.1303365292841292,4.5,0.8660063876795846,1.0630159978049205,0,low,0,0,add_lighting,12.0
['Waxwing Place'],residential,2,0.387155748712966,28.35,2.6083734258462545,3.259232713103859,0,low,0,0,add_lighting,8.0
['Waverly Street'],residential,31,2.1820724133854297,68.41935483870968,6.922388590531995,9.373306744155565,0,severe,0,0,add_patrols,261.0
['Watts Street' 'West Thompson Street'],residential,1,0.259777792449019,42.1,3.5182556427259435,4.957021462897208,0,moderate,0,0,add_lighting_and_booth,69.0
['Watson Street'],residential,2,0.5000319436642294,23.3,2.3350304127223493,2.8375444710099247,0,moderate,0,0,add_lighting,22.0
['Waterworks Drive'],unclassified,2,0.3999137805262706,33.55,2.694945597150347,4.254400948882037,0,low,0,0,add_lighting,280.0
['Waterview Lane'],residential,2,0.3815495549450963,22.05,1.400749784072089,3.797821711382833,0,low,0,0,add_lighting,94.0
['Waterman Avenue'],residential,6,0.9334731495627506,17.766666666666666,1.7129116915581475,2.4561706226673357,0,low,0,0,add_lighting,12.0
['Waterloo Street'],residential,5,0.5166030057292403,39.78,3.51733598402152,4.99399018986205,0,high,0,0,add_lighting,37.0
['Waterloo Street' 'West Hewson Street'],residential,1,0.1490095523373767,39.1,3.4828444602610844,4.416176318455356,0,low,0,0,add_lighting,9.0
['Wartman Street'],residential,2,0.7165003985058644,5.3,0.7076564363399698,1.4053218944837622,0,low,0,0,add_lighting,14.0
['Warrington Avenue'],residential,32,3.6450917354074663,45.89375,3.922527368391464,5.540083837153137,0,moderate,0,0,add_lighting_and_booth,1208.0
['West 75th Avenue'],residential,2,0.17556834643146202,24.4,2.0049181437834522,3.3475943546098694,0,low,0,0,add_lighting,44.0
['West 65th Avenue'],residential,71,6.175642453020663,44.015492957746474,3.962697663786563,4.984022363604194,0,high,0,0,add_lighting_and_booth,1160.0
['West 64th Avenue'],residential,10,1.242510132367546,36.92,3.524209308547897,3.942916636457609,0,moderate,0,0,add_lighting,130.0
['Wessex Lane'],residential,6,0.9119655345668444,24.666666666666668,2.3551001030699417,3.0808332041200397,0,moderate,0,0,add_lighting,70.0
['Wesleyan Road'],residential,4,0.9493898048367403,12.600000000000001,1.3612323543830809,1.9193790107997672,0,low,0,0,add_lighting,32.0
['Wentz Street'],residential,1,0.2180010044462395,33.4,3.246728392381666,3.566543787077212,0,low,0,0,add_lighting,22.0
['Wentworth Road' 'Lankenau Avenue' 'Ellington Road'],residential,2,0.8823811750201317,9.7,0.9994990084488922,1.7902380979048345,0,low,0,0,add_lighting,50.0
['Wendover Street'],residential,5,0.5970692888274833,37.58,3.1714656109201416,4.509074018319636,0,moderate,0,0,add_lighting_and_booth,34.0
['Welton Street'],residential,10,0.7190966108194412,5.0200000000000005,0.8140716426836301,1.1831041969746336,0,low,0,0,add_lighting,44.0
['Wells Street'],residential,2,0.3528905345199964,32.35,2.965875261308028,3.8716972894907045,0,moderate,0,0,add_lighting,42.0
['Wellington Street'],residential,55,5.510637391925705,34.99272727272727,3.027311834918379,4.251732749796872,0,moderate,0,0,add_lighting,1338.0
['Wellesley Road'],residential,6,0.7635725106331623,21.266666666666666,1.498496994910817,3.594519547409609,0,moderate,0,0,add_lighting,12.0
['Weikel Street'],residential,8,1.396764454383521,18.8375,1.6636002977345412,2.765107653697989,0,low,0,0,add_lighting,137.0
['Weightman Street'],residential,2,0.2312780764420032,49.85,4.461588561197241,5.468287113847861,0,moderate,0,0,add_lighting_and_booth,4.0
['Weccacoe Avenue'],residential,4,2.022234216391828,11.600000000000001,1.2356716567243071,1.896444323162287,0,low,0,0,add_lighting,852.0
['Webster Street'],residential,35,4.586522673678222,49.90285714285714,4.828194231093106,6.215814570329273,0,high,0,0,add_lighting,672.0
['West Boston Street'],residential,8,0.7392638391269855,52.925000000000004,5.33010999134785,6.966558777667753,0,high,0,0,add_lighting,134.0
['West Birch Street'],residential,3,0.2169000143551805,57.79999999999999,5.165207046396405,6.932918119309512,0,high,0,0,add_lighting_and_booth,16.0
['West Berks Street'],residential,92,6.189996128579517,63.87826086956522,6.6365019843431785,10.176878065577094,0,severe,0,0,add_lighting_and_booth,3124.0
['West Auburn Street'],residential,2,0.14501058447976822,43.95,4.068719297055134,4.7484934158864665,0,moderate,0,0,add_lighting,18.0
['West Atlantic Street'],residential,15,1.3805905457916021,63.779999999999994,6.032522762044553,8.338941567207259,0,high,0,0,add_lighting_and_booth,264.0
['West Ashmead Street'],residential,4,0.25590460672787196,72.875,7.283520852018265,9.342030552432464,0,high,0,0,add_lighting_and_booth,38.0
['West Ashdale Street'],residential,14,1.8256941987580777,46.371428571428574,3.9817862743532344,5.587983509639957,0,moderate,0,0,add_lighting_and_booth,489.0
['West Armat Street'],residential,6,0.46235182260792296,73.66666666666667,8.489892867799389,12.217902769982544,0,severe,0,0,full_intervention,190.0
['West Arizona Street'],residential,8,1.0299636052093613,42.625,3.750927646056515,4.913290469347044,0,moderate,0,0,add_lighting,123.0
['West Annsbury Street'],residential,15,1.25191368982774,53.806666666666665,4.932155068032649,7.029404325011383,0,high,0,0,add_lighting,345.0
['West Annsbury Street' 'North Bodine Street'],residential,1,0.126031818485662,45.0,4.024049532522875,4.9259204980632845,0,moderate,0,0,add_lighting_and_booth,16.0
['West Allen Street'],residential,4,0.3001941855456228,73.925,7.46759650020147,9.797196246424868,0,high,0,0,add_lighting_and_booth,70.0
['West Albert Street'],residential,2,0.26290637175873943,39.25,3.165333151882529,4.866676097401285,0,moderate,0,0,add_lighting,38.0
['West Albanus Street'],residential,7,0.8719079468904047,39.82857142857143,3.739858817798164,4.443025535351464,0,moderate,0,0,add_lighting,163.0
['West Airdrie Street'],residential,5,0.43777040918249677,37.56,3.43412213992804,4.525166182448911,0,moderate,0,0,add_lighting,102.0
['West Abington Avenue'],residential,5,0.4871674949859861,66.42,6.606291081035972,8.15298550742624,0,high,0,0,add_patrols,47.0
['West Clarkson Avenue' 'North Front Street'],residential,1,0.241951828074294,27.2,2.613116769717132,3.013076752927378,0,low,0,0,add_lighting,35.0
['West Clarkson Avenue' 'North 12th Street'],residential,2,0.4790979336620142,24.25,2.0027371913158003,3.246234084667184,0,low,0,0,add_lighting,60.0
['West Clapier Street'],residential,12,1.0701561218151026,54.9,5.194427709336076,6.341750888969943,0,high,0,0,add_lighting_and_booth,381.0
['West Chew Street'],residential,12,0.8830254497831806,45.6,4.208016578033444,5.187065814128483,0,high,0,0,add_lighting_and_booth,500.0
['West Chew Avenue'],residential,63,4.640347062920266,42.1015873015873,3.7454521978278,4.935246710777238,0,high,0,0,add_lighting_and_booth,1346.0
['West Chestnut Hill Avenue'],residential,12,2.4223890287577388,46.73333333333334,4.487585454037398,5.713562556503793,0,high,0,0,add_lighting,54.0
['West Cheltenham Avenue'],trunk,48,3.988117648742413,12.522916666666667,1.19911878108411,2.0908024644824885,0,moderate,0,0,add_lighting,612.0
['West Champlost Avenue'],tertiary,56,4.584928709949185,64.85892857142856,7.130893518904466,9.474097110770321,0,severe,0,0,add_lighting_and_booth,1606.0
"['West Centennial Square' 'East Centennial Square'
 'North Centennial Square']",residential,1,0.3110107048101235,16.0,1.4181200198201878,2.497612514924176,0,low,0,0,add_lighting,7.0
['West Carey Street'],residential,2,0.21420341224919343,40.25,3.6215252530039885,4.80894670990458,0,moderate,0,0,add_lighting,25.0
['West Cambria Street'],tertiary,70,4.03908086913626,78.2,9.50119202685244,12.495805040356506,0,severe,0,0,add_patrols,2687.0
['West Calvert Street'],residential,2,0.1224336941336264,55.9,4.971622137457033,6.287955887985071,0,moderate,0,0,add_lighting_and_booth,24.0
['West Cabot Street'],residential,7,0.7607350655252527,51.42857142857143,4.525884189826162,5.804525011759202,0,moderate,0,0,add_lighting_and_booth,69.0
['West Butler Street'],residential,34,2.0342829661871704,71.57058823529412,7.492981858994505,10.401810591571925,0,severe,0,0,add_patrols,1503.0
['West Bristol Street'],residential,45,3.0946085072762886,57.05555555555556,5.427065704788011,7.118701932003852,0,high,0,0,add_lighting_and_booth,1432.0
['West Bringhurst Street'],residential,2,0.2852890411911076,25.45,2.129235328368113,3.3012616593016624,0,low,0,0,add_lighting,54.0
['West Dakota Street'],residential,9,1.0258386577050447,46.18888888888889,4.03396880165634,5.35061024235617,0,moderate,0,0,add_lighting_and_booth,106.0
['West Cumberland Street'],residential,78,4.421877158999719,73.56794871794872,7.733395817986033,10.54407748339031,0,severe,0,0,add_patrols,2446.0
['West Crown Avenue'],residential,14,1.536999031374304,33.48571428571429,2.5972658084641123,4.716204273548015,0,moderate,0,0,add_lighting,166.0
['West Courtland Street'],residential,44,3.368591599701038,50.502272727272725,4.689890186650363,5.95343072162056,0,high,0,0,add_lighting_and_booth,1612.0
['West Country Club Road'],residential,2,0.2513161869482584,14.5,1.458613463597515,2.1421314027716307,0,low,0,0,add_lighting,121.0
['West Coulter Street' 'Stokley Street'],residential,2,0.6503215273007213,37.05,3.575573048812662,3.9212535794003482,0,low,0,0,add_lighting,16.0
['West Cornwall Street'],residential,3,0.22203080758749572,38.43333333333333,3.5860378829928323,4.617263938126403,0,moderate,0,0,add_lighting,64.0
['West Commissioner Street'],residential,4,0.273984447097001,68.6,7.418558379387862,9.208862718665669,0,high,0,0,add_lighting_and_booth,60.0
['West Columbia Avenue'],residential,19,2.277958259495944,49.57368421052632,4.303476500987699,6.396852579749708,0,high,0,0,add_lighting_and_booth,589.0
['West Columbia Avenue' 'North 51st Street'],residential,2,0.6092020050526376,29.5,2.8450754445583977,3.2120544885882287,0,low,0,0,add_lighting,96.0
['West Colonial Street'],residential,2,0.3040552225153398,39.75,3.583666102156731,4.4412879343497,0,moderate,0,0,add_lighting,57.0
['West Colona Street'],residential,7,0.5671267477557101,69.5,7.77224458992535,10.193012317936693,0,severe,0,0,add_lighting_and_booth,95.0
['West College Avenue'],primary,7,0.5630556302237204,64.88571428571429,6.384267755262302,9.386843755156121,0,severe,0,0,add_lighting_and_booth,126.0
['West Clementine Street'],residential,3,0.3537867848135089,48.23333333333333,4.469336372194632,5.421240835013876,0,moderate,0,0,add_lighting_and_booth,49.0
['West Clearfield Street'],residential,81,5.1711453848522,64.98765432098766,6.504324049919354,8.576150615449867,0,severe,0,0,add_lighting_and_booth,1967.0
['West Clarkson Avenue'],residential,26,2.318773227999253,45.20384615384615,4.282678374155217,5.409314766519939,0,high,0,0,add_lighting,420.0
['Alberta Terrace'],residential,1,0.0346919835195756,23.4,1.3803644754321098,4.145242253192247,0,low,0,0,add_lighting,5.0
['Alberta Place'],residential,2,0.097039395425391,36.349999999999994,3.0056702335827143,4.694789845281815,0,moderate,0,0,add_lighting,2.0
['Alberta Drive'],residential,8,0.9456430282738144,13.9125,1.4030328318749952,2.110370739496177,0,low,0,0,add_lighting,20.0
['Albemarle Lane'],residential,2,0.3916806379656705,22.15,2.022892965192699,2.820575091299361,0,low,0,0,add_lighting,22.0
['Albemarle Lane' 'Dows Road'],residential,2,0.5044805179889256,6.25,0.8265402641914892,1.4335896062316773,0,low,0,0,add_lighting,12.0
['Akron Street'],residential,10,1.711574291967413,28.04,2.473710272407216,3.4904500598419133,0,moderate,0,0,add_lighting,228.0
['Ainslie Street'],residential,8,0.8272193761005635,51.4125,4.630935481297446,6.227523207371325,0,high,0,0,add_lighting_and_booth,37.0
['West End Drive'],residential,6,0.3885555381416223,32.11666666666667,2.9603481550149553,3.6953850312120387,0,moderate,0,0,add_lighting,47.0
['West Ellet Street'],residential,8,1.4620257140915327,17.7875,1.6272137042227546,2.6008233402489775,0,low,0,0,add_lighting,78.0
['West Elkhart Street'],residential,5,0.21411625580469779,30.220000000000006,2.383547506448541,4.14503362470348,0,moderate,0,0,add_lighting,34.0
['West Eleanor Street'],residential,4,0.4141604764735143,46.025,4.15743328120299,5.159307790805239,0,moderate,0,0,add_lighting_and_booth,58.0
['West Earlham Terrace'],residential,4,0.5336527805783635,55.575,5.426285963873788,6.2694681732706234,0,high,0,0,add_lighting_and_booth,50.0
['West Earlham Street'],residential,2,0.1566501679242948,30.450000000000003,2.7443603091304087,3.522275414868555,0,low,0,0,add_lighting,8.0
['West Duval Street'],residential,10,1.4360762780983638,54.21,5.114889498213044,6.483975662436445,0,high,0,0,add_lighting_and_booth,272.0
['West Durham Street'],residential,5,1.0035768051838523,13.559999999999999,1.3451910919200216,2.1181245709274306,0,low,0,0,add_lighting,38.0
['West Diamond Street' 'Diamond Street'],secondary,2,0.3687840816215844,54.3,3.965182731340042,7.210452421230526,0,moderate,0,0,add_lighting_and_booth,24.0
['West Fletcher Street'],residential,10,1.2712530678592793,65.65,6.281176656992757,8.167845835752516,0,high,0,0,add_patrols,238.0
['West Fishers Lane'],residential,10,0.837488483146565,54.970000000000006,4.922488208496036,6.187388909636488,0,moderate,0,0,add_lighting_and_booth,116.0
['West Fisher Avenue'],residential,48,4.04995694187674,62.35,5.749712202813819,7.695803902439206,0,high,0,0,add_lighting_and_booth,1434.0
['West Firth Street'],residential,8,0.9315851602244961,43.7,3.918555995565257,5.123353438401016,0,moderate,0,0,add_lighting_and_booth,169.0
['West Eyre Street'],residential,6,0.5385623775368724,45.583333333333336,3.6841034357032085,5.984087744008458,0,moderate,0,0,add_lighting_and_booth,77.0
['West Evergreen Avenue'],residential,1,0.1892954761923284,62.7,5.661200387328302,7.420050939213109,0,moderate,0,0,add_lighting_and_booth,19.0
['West Evergreen Avenue' 'Navajo Street'],residential,1,0.4923103288292593,11.9,1.1355853774843765,2.038672449621093,0,low,0,0,add_lighting,29.0
['Alfred Street'],residential,2,0.21265002904244218,44.55,3.818295686799508,5.082452846877364,0,moderate,0,0,add_lighting_and_booth,38.0
['Alexis Lane' 'Delia Lane'],residential,2,0.879899982798324,4.199999999999999,0.8324329127405926,1.0347519564125387,0,low,0,0,add_lighting,6.0
['Alexandra Lane'],residential,2,0.4494923453866213,27.0,2.349217019873781,3.3354983179483333,0,low,0,0,add_lighting,0.0
['Alexander Court'],living_street,4,0.1373557866754626,24.025,2.0850737098475145,3.1706231855711486,0,low,0,0,add_lighting,2.0
['Aldine Street'],residential,14,1.9295157596219317,23.271428571428572,2.2045570753640233,2.8697371081705945,0,moderate,0,0,add_lighting,204.0
['Alcott Street'],residential,16,2.2548566075128202,38.0375,3.4356937148588678,4.43120494416547,0,moderate,0,0,add_lighting,271.0
['Alburger Avenue'],tertiary,16,3.330916354791534,46.300000000000004,4.149694659087099,5.632558532345762,0,high,0,0,add_lighting_and_booth,70.0
['Albright Street'],residential,1,0.1538626000891657,34.5,3.2280525724145788,3.792959889907265,0,low,0,0,add_lighting,32.0
['Albion Street'],residential,11,1.4669317536581012,17.345454545454547,1.5974887196639074,2.4983619567504607,0,low,0,0,add_lighting,26.0
['West Hampton Road' 'Crefeld Street'],residential,2,0.9442154863719511,28.45,2.688228294634671,3.195245973010758,0,low,0,0,add_lighting,10.0
['West Hagert Street'],residential,7,0.8566250429987773,49.67142857142857,4.528055761563173,5.465268035819351,0,moderate,0,0,add_lighting_and_booth,170.0
['West Gurney Street'],residential,12,0.5961464576343594,66.975,6.147267993712211,8.734713066772178,0,high,0,0,add_patrols,166.0
['West Gravers Lane'],residential,7,1.1075873749339147,28.942857142857143,2.6839198763600933,3.3919436926820987,0,moderate,0,0,add_lighting,32.0
